author,updated_at,like_count,text
@user-xy7om2xq6e,2023-12-31T15:06:42Z,0,選前違法  選後犯法   全黨救違建  人民再次教訓惡政府    票不投民進黨！礦場工寮只會屬於兩種人，一是礦場主私人或國有， 二是礦場主跟當地地主租借， 而工寮只是礦場主為方便礦工上班而臨時蓋的，所以工寮要是屬於礦工的，那其他礦工怎麼消失，沒有住在那裡？還敢提礦工？當初的礦工應該早就歸西了，賴皮寮綁架往生礦工，跟菜英文一樣只敢提死去無法辯駁者！。真的是，沒事作威作福吃香喝辣，有事拉人墊背消費礦工！全部礦工出來抗議就倒了啦！。選到沒人性的民進黨，出來混是要還的，人民教訓民進黨，政黨輪替，百姓要把臺灣土地要回來！。投賴清德就是投主張廢死的範雲！惡意殺人不該死？？？如果說以暴不能止暴，那禁止警察暴力槍擊匪徒囉？總該以法止暴吧？嚴懲重罰的新加坡錯了嗎？。10問挺柯的韓粉跟郭粉！您真的還挺的下去嗎？ #認同請轉分享給挺柯的韓粉跟郭粉️柯過去配合新潮流趕走韓國瑜北農總經理職位，您挺的下去嗎？️柯曾譏笑韓粉都是魯蛇Loser都是沒希望的人?您挺的下去嗎？️柯曾看不起韓市長，說韓市長當選總統太可怕了？能力只夠當北農董事長？您挺的下去嗎？️柯反對恢復特偵組，但韓市長全力支援特偵組，您還挺的下去嗎？️柯承諾當選後特赦陳水扁？您挺的下去嗎？️柯曾挺臺獨，您挺的下去嗎？️柯曾挺太陽花，您挺的下去嗎？️柯自認是深綠，您挺的下去嗎？️柯自認軍事跟外交要遵循小英路線，您挺的下去嗎？️柯不排除跟民進黨組閣，您挺的下去嗎？🇹🇼柯絕對非正藍軍，這是事實要認清事實🇹🇼挺柯的韓粉跟郭粉們趕快清醒歸隊吧！🇹🇼請大家團結起來唯一支援國民黨提名的侯康配跟各區提名立委！。選到沒人性的民進黨，出來混是要還的，人民教訓民進黨，政黨輪替，百姓要把臺灣土地要回來！。想問賴清德，你哀悼不捨慘死國中學生，同時還是認同廢死嗎？。壞事都叫未成年去做就好了？兇殘殺人做錯事要保護太不合理了！。10問挺柯的韓粉跟郭粉！您真的還挺的下去嗎？ #認同請轉分享給挺柯的韓粉跟郭粉️柯過去配合新潮流趕走韓國瑜北農總經理職位，您挺的下去嗎？️柯曾譏笑韓粉都是魯蛇Loser都是沒希望的人?您挺的下去嗎？️柯曾看不起韓市長，說韓市長當選總統太可怕了？能力只夠當北農董事長？您挺的下去嗎？️柯反對恢復特偵組，但韓市長全力支援特偵組，您還挺的下去嗎？️柯承諾當選後特赦陳水扁？您挺的下去嗎？️柯曾挺臺獨，您挺的下去嗎？️柯曾挺太陽花，您挺的下去嗎？️柯自認是深綠，您挺的下去嗎？️柯自認軍事跟外交要遵循小英路線，您挺的下去嗎？️柯不排除跟民進黨組閣，您挺的下去嗎？🇹🇼柯絕對非正藍軍，這是事實要認清事實🇹🇼挺柯的韓粉跟郭粉們趕快清醒歸隊吧！🇹🇼請大家團結起來唯一支援國民黨提名的侯康配跟各區提名立委！。投賴清德就是投主張廢死的範雲！惡意殺人不該死？？？如果說以暴不能止暴，那禁止警察暴力槍擊匪徒囉？總該以法止暴吧？嚴懲重罰的新加坡錯了嗎？
@joelin7505,2023-12-31T19:25:21Z,0,"棄保柯 唯一選擇, 猴子真的沒戲了 完全沒有50歲以下的票 猴子的票是不可能超過韓總 要保住國民黨 只能投柯！ 綠的再上8年 國民黨就真的被滅了 柯上 柯會跟各黨合作. 賴上 國民黨就什麼都沒了 清醒一點吧"
@dannytu0322,2023-12-31T20:33:24Z,0,"賴清德真的很糟,一開始就說侯友宜都用以前的政見,真正滿嘴謊言"
@dandelionhu,2024-01-01T04:52:54Z,0,"身為80後的少年仔評論懶人包侯友宜部分:1. 侯友宜的辯論 , 與過去總統大選藍綠互噴的態度沒什麼兩樣. 而且回答不著邊際, 且要嗎 全程臺語 ; 要嘛全程國語 , 整場辯論就你的部分聽的最累, 實在是很扣分 , 好的論點 、攻擊點就因為口齒不清晰變成普普通. 在兩岸政策、經濟政策與過去馬時代論述差別不大. 至於青房貸問題 , 我是打一個問號；我們大家都很清楚是'房價'問題,而不是頭期款問題. 其餘部分,在政策發表會論述差不多沒有什麼新意.  可感受侯候選人 是一個實幹家 , 但口才不便. 整體上來說 , 幕僚問題很大 , 明明可針對顯而易見的題目 好好演習一遍. 但侯的回答卻讓人感受到準備不足 , 而靠臨場反應. 不過卻是個硬漢2.賴清德的辯論 , 可感受到想盡力不要進入藍綠互噴的口水戰 , 但最後還是選擇應戰. 兩岸政策,經濟政策方面的辯論可圈可點 , 事實中帶點偏頗以及偏見;在支持者部分肯定會加分,但在中間選票部分我認為並不吸引人. 整體聽起來是有下過苦功 , 演講時充滿自信. 政策方面的論述與政策發表會差不多,沒有新意. 在回答媒體人的提問也稍稍不著邊際 , 只顧講自己的 或者是 回應口水戰. 最大的亮點是在兩岸,憲法論述上完全輾壓侯友宜,實在是拍案叫絕. 整場來說中規中矩 , 步步為營.3.柯文哲的辯論 , 火力全開的態度. 口齒清晰,言簡意賅;但過多重嘆氣 , 給人中氣不足的觀感. 各項政策論述方面與政見發表會一致,主要專注於攻擊賴. 最大的亮點是有在回答媒體提問,而不是隻顧講自己的,這方面大勝其他兩位候選人 , 面對提問也是直球對決 , 不閃不避. 最後 , 有問必答 攻擊點拳拳到肉. 這明顯跟幕僚群有認真努力的練過."
@Michelle-ls4uu,2024-01-01T04:57:02Z,0,請問侯友宜從頭到尾講臺語是不想要不會臺語的年輕人的票嗎
@AndwardPeng,2024-01-01T06:41:26Z,0,"民進黨真的從地方到中央選舉從不買票,每個從政黨員都清廉不枉法貪汙,選舉都不造謡抹黑抹紅別人,不會扭曲別人行為的真正意義,民進黨從政黨員個個高尚情操!"
@user-kb7cm7ez3q,2024-01-01T15:16:27Z,0,妄言一切美好，就像當初大言不慚的633，結果誤導臺灣的退化與無力。  如此一般的競位者，路人皆可唾之。。邦交國被打壓減少，打從兩蔣時代至今，什麼時候不在發生？ 中共的技倆，難道意圖大位的人竟然不知？   國際局勢，敵我氛圍，連一個普通的臺灣民眾都一清二楚；請不要在這種全國性的場合丟人現眼了！‍
@gracehuang4846,2024-01-01T16:02:03Z,0,國民黨的講閩南話聽不懂，字幕也沒有，完全不照顧淪陷區的民眾。。
@user-pq2fi8sv7d,2024-01-02T05:49:34Z,0,賴副總統的這句話非常的危險！他的想法未來真的變成總統，臺灣將會很大的機率變成戰場，投票前要三思
@mingli7989,2023-12-31T08:27:05Z,0,以這種傲慢的執政態度，被稱賴皮是剛好而已。死凹硬凹搞雙標就是民進黨最大的本事，你們集體抹黑霸凌別人時有考慮他的感受嗎？
@jifengzhang3606,2024-01-02T10:04:18Z,0,我原本不是柯粉，但看完這場辯論會讓我知道 臺灣要改變必須投柯文哲
@eddielin6334,2024-01-02T15:48:41Z,0,柯文哲邏輯講話非常的棒！如果他當總統對國家人民有益處，不管他有沒有當選，但還是我的心目中的第一名。
@user-yw4ej6xh2z,2024-01-03T10:32:34Z,0,有99個門牌的猴市長 說不貪貪貪貪
@VRUAN,2024-01-03T23:38:49Z,0,1:53:23
@user-ng2np3to2n,2024-01-04T11:48:32Z,0,為什麼侯市長永遠延遲一回合回答，應該是我的網路慢了
@user-sf2hd6bp3y,2024-01-04T21:07:57Z,0,柯老三唬爛王沒希望，我們親友都集中投侯康，下架民進黨
@seong-yoonkim9826,2024-01-06T01:23:54Z,0,賴清德再說謊啊 ，財產都不老實申報 再騙!笑死。賴清德 在豪小啊，民進黨做那麼爛 總統專機都可以走私香煙，你講得話根本鬼信。
@TollyMox,2024-01-07T16:34:30Z,0,就在今天，就在今天！ 1+12 啦
@user-ew9fi1xb7y,2024-01-08T15:20:08Z,0,看完了，都不錯
@jiamingli717,2023-12-31T08:34:32Z,0,問認不認同憲法，要回答「認同」或「不認同」，結果真正回答的只有柯文哲，光憑這一點就打趴另外兩個了
@IgalinaoAvolkovv,2023-12-31T08:04:48Z,0,選舉結束就沒人攻擊你了，就開始罷免你了老侯。侯友誼說的是什麼啊
@user-qm2qn6iw3x,2023-12-30T15:40:38Z,0,侯友宜辯論鏗鏘有力誠懇實在，更加堅定支援侯康配。
@adazhu4329,2024-01-15T19:41:27Z,0,藍白實在是太客氣了，當初賴在當立委的時候，同地區1000多戶礦宅被強拆，當時居民知道賴是礦工之子，請賴去陳情，結果賴理都不理，1000多戶被強拆，為什麼賴家沒拆?一般礦宅只10多坪，為什麼現在賴的是200多坪? 怎麼取得的? 成本多少? 有無官商勾結? 為什麼不用繳稅? 為什麼有憲兵維安?為什麼現在不願意拆? 是不是因為這塊是風水寶地，所以用信託的招數要讓人民永遠紀念牠賴家，就地合法? 之前哭哭啼啼把礦工都牽扯進來? 但當初人家怎麼請求你的? 你怎麼對人家?也不意外，因為當初南鐵400多戶的合法住宅就是因為這樣被強拆的?當初不為人民發聲? 現在要走同情票?詳細可參閱邱毅的調查說明:https://youtu.be/eLaWNBI1SFQ?si=zvN0p1GYnUsH5PAS已有訴狀：https://youtu.be/d89OuiX0kws?si=BAuXxGtR-W0hTqIs
@user-oo5qm5hp9r,2023-12-30T16:19:25Z,0,中國中央新聞社，這樣提問，忘了自己從大陸到臺灣的嗎，笑死
@user-xc5wo7dc1i,2023-12-30T16:20:51Z,0,三民主義是民有民治民享⋯⋯那民主民權民生是什麼？？？。侯友宜是在唱催眠曲嗎？柯文哲說的好像習近平是他的小弟，可以讓柯決定什麼時候合作，什麼時候競爭、什麼時候對抗
@Lanbo1,2023-12-30T16:27:50Z,0,結論是: 最具有總統格局宏觀人選是- 柯文哲   唯一沒有第2
@fancyfancy1713,2023-12-30T16:56:14Z,0,侯友宜跟競選團隊，你們知道有些人聽不懂臺語嗎？
@user-ie4de3mb5d,2023-12-30T20:47:09Z,0,小賴最會推責任，最會亂講話
@user-fj4tx1oi6d,2023-12-30T22:14:47Z,0,賴皮最強大的一點就是用 問題 來回應 別人問他的問題請慎選未來的國家總統唯一支援柯文哲
@occitanel8710,2023-12-30T23:46:11Z,0,柯文哲臺灣的選擇
@jocelynchiu3647,2023-12-31T01:06:05Z,0,柯文哲有總統的風度
@friendlyzhang1848,2023-12-31T03:04:18Z,0,是(聽，聽，聽不懂問題還是不會答或避而不答怎麼講就是那幾樣無言呀
@libra9238,2023-12-31T04:31:16Z,0,唯一支援柯文哲
@user-fd4ho1kc1j,2023-12-31T07:25:04Z,0,看完政見會與辯論會後，真心認為民進黨一定要倒，不然臺灣一定會先倒民進黨已完全執政7年多，只會用意識形態治國，說謊欺瞞百姓，貪腐腐敗，圖利廠商與同黨人士，抄襲騙取學歷，與犯罪集團勾結合作，問題與弊端連連，房物價飛漲，國家停滯不前，貧富差距嚴重加劇，黨政軍進入校園與媒體，操控國家機器與媒體，操作對立與仇恨，抹黑造謠，箝制言論自由，民主倒退，放任網軍與側翼，擾亂國家秩序，疫情嚴重時，動用8千多億的預算卻缺東缺西，政策反覆，罔顧百姓性命與醫護安全，死傷慘重。還有當初承諾過百姓的勞工權益，居住正義，司法改革，前瞻計畫，長照計畫，能源政策，交通建設，幾乎全都跳票，還用特別預算，濫用公帑，舉債2兆多元。
@user-ig2fk6cq9l,2023-12-31T04:42:40Z,0,農地還是農地！只是出租遊覽車停用，笨！不會變更地目。這個最笨，看另外兩個賺的盤滿缽滿，都還合法，難怪選舉沒錢？礦地還是礦地，只是違建！只是說謊！只是強拆別人的合法家，哭泣自己的違建不拆？！包租公只是租得貴給窮學生，自肥的誇張的申請100個門牌，因為可以省水電費，補助，貪小便宜！
@user-gh8kt1es1b,2023-12-31T04:51:38Z,0,支援柯P啦～。只會賣芒果乾～民進黨下臺啦～只會說慌～會有報應啦～
@OWen-xu3bl,2023-12-31T04:58:49Z,0,『可笑的傳統民調』，以比例來說這次40歲以下年輕票柯幾乎拿走65%，40-60青壯年大概綠>藍>白，但彼此差距不大，而60歲上老年票則白幾乎沒票，而綠>藍，但兩者差距不大。問題來了，國民黨在幾乎沒有年輕票，青壯年也沒優勢，而老年又被綠分走超過一半的情況下，請問他那麼高的民調哪生出來??很簡單的算術問題，就知道現在這些民調有多可笑，而為什麼這些民調都很有默契把白做到最低呢?猜測原因 :1.以民進黨角度，再刻意把藍白做到55波已經沒意義了，因為他知道白的票很多都是討厭藍綠，而且柯目前氣勢很強，萬一那些還在藍白觀望中的選民在55波的情況下倒向柯呢?2.以國民黨角度，他們也樂觀其成配合民進黨，不然難道他們要承認自己民調輸柯文哲? 對他們來說可以輸了這次總統選舉，但絕對不能輸給柯文哲。▶想下架民進黨的人不要再猶豫了，柯文哲才是最有機會的，現在的情況跟當初韓國瑜選高雄很像，網路風向其實很明顯了，只差在這次傳統媒體全都在一起狼狽為奸，不要在被那些背後一堆利益關係的媒體影響了我們的判斷!!想知道真實民調的人建議去看YouTube『街頭有派對』就知道這些傳統民調有多無恥。
@user-hp6yk1vp9x,2023-12-31T05:31:30Z,0,柯這場表現太精彩不論是候選人還是媒體提問他都有回答到民眾想聽的，也明確表達他的看法，可見一定做了十足的準備~!
@user-fs9xe7tw3o,2023-12-31T05:51:40Z,0,唯一的選擇！！阿北啦！
@user-rf5rk8jc6e,2023-12-31T05:53:36Z,0,唯一票投柯文哲
@user-xt7oy6je9v,2023-12-31T06:06:17Z,0,柯文哲
@user-yn2by6th5k,2023-12-31T06:24:40Z,0,南鐵東移被拆屋的400多戶  還要靠抽籤  還有貸款才能有宅住  民進黨不敢跟你說的實情
@jasminjames3798,2023-12-31T07:23:37Z,0,唯一支援柯文哲
@user-yj3nt6hp2o,2023-12-31T04:07:19Z,0,選猴猴，臺灣變成割喉島？
