author,updated_at,like_count,text
@jeffchang2218,2023-12-31T07:46:57Z,1,"侯友宜是從頭到尾放棄年青人的票了嗎
可以照顧一下聽不懂台語的年輕人和客家人和原住民嗎XD"
@user-ei2kg7nn1j,2023-12-31T07:44:42Z,0,大陆人，支持赖清德
@user-alqpzmskwo,2023-12-31T07:40:24Z,0,柯文哲說的兩岸關係有如隔靴搔癢
@user-kf1jw4ep6k,2023-12-31T07:40:09Z,0,"侯,柯問中共,答案會很清楚！"
@henryyu8548,2023-12-31T07:36:47Z,7,我大陆人支持柯市长
@user-sm4yh3eg1c,2023-12-31T07:34:53Z,7,辯論表現 柯>>>>>>>>>侯>賴
@user-vy6uo3we4c,2023-12-31T07:33:42Z,7,我中國國民黨 支持柯文哲啦！
@user-alqpzmskwo,2023-12-31T07:30:14Z,0,侯友宜條理清晰
@allenchang6958,2023-12-31T07:25:43Z,8,唯一支持柯P 另外都在講屁話餒...
@win123ter,2023-12-31T07:19:30Z,2,赖的脸皮太厚，人家问他们三位最近的土地和房产的问题，他说他没有炒地皮，但是绝口不提违建逃税，其实他的问题更严重。另外两位候选人都有解释
@user-qd6gq1lh7q,2023-12-31T07:19:15Z,1,我疫苗不良反應休克已經快兩年了，希望為民福祉的政府可以快點把錢撥下來，我因此腦損又心臟病，也不知道還能活多久，小孩差點沒爸爸，求求偉大的政府幫幫我
@aristotle1372,2023-12-31T07:17:32Z,0,"26:14 錯！是功德神僧
不過你們兩個也別笑 柯達鴨和大房東

28:18 😂

39:30 主席：………😡"
@user-pu1gr7gc7u,2023-12-31T07:14:30Z,1,投一張票就民主了？
@user-kf1jw4ep6k,2023-12-31T07:13:39Z,0,另有高見嗎？
@user-kf1jw4ep6k,2023-12-31T07:12:53Z,1,"曾聽過臺大政治系畢業的立委説,所有的社會問題,都是政治問題,"
@Hangover_29,2023-12-31T07:12:07Z,1,支持1
@youzhong5536,2023-12-31T07:10:51Z,0,"小时候看外婆投票年轻的时候自己投票，现在看别人投票.深知选举制度不容易，道路漫漫社会实践的探索还很遥远！
台湾人保持现在的政治制度，现在的生活方式这百分之百的事件好事,.深圳蛇口上海海南岛，香港各自都有自己的政治经济实践.台湾说不定能探索一个更好的模式将来谁学谁还不一定呢?台湾加油"
@user-kf1jw4ep6k,2023-12-31T07:07:23Z,1,"中天,TVBS,東森收視率,約可粗估深淺藍戶數"
@leejim4193,2023-12-31T07:07:15Z,0,这是台湾最美的一面。
@user-alqpzmskwo,2023-12-31T07:06:54Z,0,政見辨論完畢，侯友宜最先向台下鞠躬，可見他是有禮貌，又機謹.  其他兩位則呆立一旁.
@dantesedmond6369,2023-12-31T07:05:37Z,1,我是大陆人，我支持赖清德，加大力度赶紧废除IFAC法案。求求你们了。。。。。。
@user-er5jt6xn6i,2023-12-31T07:03:25Z,0,答非所問一堆 唉
@user-sh3,2023-12-31T07:03:24Z,0,"棄藍綠，保台灣❤
別再內鬥了"
@nbspyt,2023-12-31T07:03:00Z,4,謝謝台視，我在三立留的留言都被刪掉，我以為我在中國呢！我無法忍受滿嘴民主自由卻靠控制媒體操控人民，做盡骯髒事的DPP
@TheIsseyaudi,2023-12-31T07:01:25Z,2,謝謝台視 感恩 ❤
@yu-ting7006,2023-12-31T07:01:09Z,5,"這次的辯論看到哪一個候選人是真的可以確切回答人民的問題（思考人民遇到的問題），不是只想講自己想講的、做自己想做的，大家一定要出來投票！
尤其是年輕人！未來是自己的！不要再覺得政治不關你的事了！政治是跟你的生活的息息相關的！"
@TheIsseyaudi,2023-12-31T07:01:02Z,3,"我們已經浪費30年給
💙💚藍綠了 
這次2024
義無反顧拼一次 
1號 柯文哲 Pk
🩵🩵🩵🩵🩵🩵🩵
🩵🩵🩵🩵🩵
🩵🩵🩵
🩵🩵
🩵"
@a0988278450,2023-12-31T06:59:48Z,1,"有一個定律，叫做不公定律；能幹的總有幹不完的事，不能幹的總是沒事幹。幹得多的人犯錯誤的機率就越高，到頭來往往吃力不討好；少幹或者不幹的人，往往不犯錯誤或者少犯錯誤，通常給人家的印象是「這家伙還不錯」。

我很心疼柯文哲，因為他是一位能力很強，很能幹的人。 正因為這個不公定律，很難反駁，又很難推翻的不公定律；所以我們常看到一些沒有能力的人位居上位。因為有能力做事的人，他做的事會越多，錯誤也就越多，更沒有辦法往上走。

或許，讓他（柯文哲）當選總統就可以推翻這一個不公定律，真的讓一個有能力的人來帶領國家。 
所以說，不選擇他，就是默認這一個現象的不公，台灣人民可以繼續選擇無能與躺平繼續生活下去。
但凡是選擇他的人，心中一定有對這個定律有所不滿；就像是自己很有能力，但卻沒辦法走上上位的大多數人一樣，渴望這個世界與這個定律能夠有所改變。

必須說實在的，我也是能力十分強大的人。所以說，真的蠻想看看他當選之後能夠推翻我所認識認知的這個世界與定律。"
@youzhong5536,2023-12-31T06:56:17Z,0,"时间太短了.,还是没讲清楚"
@luamber8409,2023-12-31T06:54:57Z,0,唯一支持侯。讚
@flirty140679,2023-12-31T06:54:32Z,3,人家還沒從政買的農地，叫炒地皮….，所以全台十多年前買土地、買房的人民都在炒地皮炒房呀⋯⋯這邏輯沒毛病吧？欸欸，家裡有房地產的人，你們一直在打臉餒⋯⋯不要雙標哦
@user-lt3is6rq1g,2023-12-31T06:50:23Z,0,支持候康
@sosan6024,2023-12-31T06:50:13Z,0,1
@user-qm8jp2tu4b,2023-12-31T06:48:09Z,1,候一直说本地话肯定赢不了啊
@fish-food,2023-12-31T06:45:24Z,0,"某賴任內有推動社會住宅 但實際完成數量0
某蔡任內要完成20萬戶社會住宅 
結果實際完成數比台北市還少"
@user-vm7yf4kw4z,2023-12-31T06:43:19Z,1,復仇者聯盟4 奇異博士最後比的手勢都透露要選擇誰了
@yan-wn7qm,2023-12-31T06:41:58Z,1,不主動攻擊就不會講話了是吧
@ynh1580,2023-12-31T06:41:30Z,0,大家本來就會選擇在政策上對自己有利的候選人，大家不該相互仇視。
@flirty140679,2023-12-31T06:37:53Z,0,賴著不回答問題嗎？問你問題回答就好了，划水哦？
@ajack-yt9il,2023-12-31T06:37:00Z,0,不管怎么样，不能让日本种当选😢
@user-lo5ew1ud9u,2023-12-31T06:36:10Z,1,"既然這樣，我改投3號,侯康配，我也成功拉了12票！"
@wwong7136,2023-12-31T06:35:02Z,0,台湾选战精彩香港特首如出-样多好
@user-gu7wl9wt3c,2023-12-31T06:34:19Z,0,111111111111
@TheSinnylove,2023-12-31T06:32:50Z,7,賴皮德 好敢講謊話~
@amonda26592157,2023-12-31T06:31:08Z,1,台灣的總統辯論可以這樣公開。是中華人民共和國做不到不敢做的事情。身為台灣人我驕傲。
@user-dx1bi2zq6g,2023-12-31T06:30:54Z,1,好的投柯
@livvylinnn,2023-12-31T06:27:23Z,0,柯身体健康堪忧啊😂😂
@Gingililife,2023-12-31T06:23:04Z,0,可以預言了...1/13 柯會變總統  侯會提為警政署長...
@lhrImfncmrlI,2023-12-31T06:20:50Z,0,媽啊 連辯論也要看稿 讀稿P
@whatispeace,2023-12-31T06:20:42Z,3,感謝台視，用心做好電視節目
@simon-vg1ds,2023-12-31T06:18:59Z,0,炒地p實在太愛錢了
@woodymiao8858,2023-12-31T06:18:52Z,1,中华民国台湾的命运应当由14亿中华民国公民决定。
@livvylinnn,2023-12-31T06:18:24Z,0,老侯闽南语加普通话，牛😂😂，柯太老了😂😂人类不缺智者😂
@axjlchr3279,2023-12-31T06:17:12Z,7,柯文哲总统，侯友谊市长，赖大空~
@user-ch5pd4sb8d,2023-12-31T06:13:21Z,0,侯友宜說：專制獨裁、維權丫霸，這樣的話，老侯還能站在這兒競選總統嗎？自己說假話都不知道，就是想去騙別人。幕僚團隊、智囊真的很重要。
@seen-qt3fz,2023-12-31T06:12:59Z,1,赖清德看着就像tm日本人
@KingerHammer,2023-12-31T06:12:53Z,115,作为对岸人，完整看完辩论会，我只想说前两位是正常政治家，但如果错过柯文哲，整个华人社会的政治都会可惜，舞台虽然一直有，但时间不等人，尤其政治家的青春期就那么几年
@fuli3168,2023-12-31T06:11:38Z,5,赖清德是来搞笑的吗？不面对不直接回答别人给自己的问题
@Lin-vu8vz,2023-12-31T06:11:06Z,13,看完之後我覺得侯友宜變柯文哲的支持者了😊
@user-qc5cd8wz8u,2023-12-31T06:06:16Z,4,我是大陆人，听不惯侯友宜满嘴台语，不知道他说了些什么
@simon-vg1ds,2023-12-31T06:04:27Z,0,侯口齒不清能當總統嗎?
@wenchien3654,2023-12-31T06:01:59Z,2,29:28 柯騙人....沒有財團束縛，為何找鴻海集團的高紅安去當立委，選市長，最後還找新光集團吳欣贏當總統副手😂😂😂😂
@linwayne1984,2023-12-31T06:01:49Z,0,還是韓國瑜經典
@user-dj7kg1hf3i,2023-12-31T05:59:04Z,0,"包租侯租金賺那麽多,當然不流淚🙄"
@point8381,2023-12-31T05:57:58Z,2,唯一支持柯文哲
@vincentfang4469,2023-12-31T05:57:36Z,0,🐒真的答非所問
@jasoncity2008,2023-12-31T05:56:03Z,0,台灣人其實還是習慣被奴役，這種帝王制的想法在這個民主社會裏還是抹之不去。  舉例來說，如果一個超大型的社區，推選一個有給職的主委來打理社區大小事，那你應該會去重視這個社區主委是否具備需要的能力和執行力，並且還不能與外包廠商勾結謀取私利。而不是只是去聽他喊愛這個社區的聲音有多大聲。 再者，應該也不會覺得這個社區主委見到你會點頭示意是一種親民的表現。 畢竟你們選的是幫忙處理眾人之事的人，不是選出皇帝啊。
@penangcheah8152,2023-12-31T05:55:30Z,0,德不配位，口出恶言歧视中華民國，又何必選中華民國，唯一支持候康配方能長久治安❗
@Holuxtem,2023-12-31T05:54:19Z,1,"29:28 柯文哲一開始就說謊：
沒有派系包袱，怎麼一直去找國民黨地方派系的傅坤期，找鐘東錦，找林水樹？😅😅😅"
@flymum6716,2023-12-31T05:54:02Z,2,我来自浙江，从个人出发，很欣赏台湾的选举制度，很有参与感；从民族出发，国家必须统一，为了未来。残酷的现实是，二岸维持现状必将走向永久分裂，所以悲观的讲，无论谁当选，战争都会来临。就三人发言，确实是柯P更高明。
@xbox77888991,2023-12-31T05:53:00Z,0,柯一定要找侯當警政署長
@user-xc2tj3gt4c,2023-12-31T05:52:18Z,79,我剛滿20歲 投柯p 人生第一次投票
@Sunisneed,2023-12-31T05:47:39Z,5,這次點閱率那麼高一天100萬人觀看都是還看柯文哲
@chenmacro,2023-12-31T05:45:26Z,2,"明明在競選中華民國的總統，居然可以賴皮到無法親口説出認同中華民國的憲法？？？

每次投票的最終議題總是在兩岸關係。賴皮想當台灣版澤倫斯基，把台灣變成焦土，居然大言不慚三組裏面只有他能穩定兩岸關係讓台灣最安全？？


不過話說回來選賴皮當總統還是最終極的辦法。這樣老共打過來，一國一制，一了百了，再也不用這樣一直吵下去！！！"
@user-su8sf4vo5w,2023-12-31T05:42:16Z,0,候友宜一会国语，一会闽南话，一会客家话，乱七八糟，都不知道他说的什么东西。
@chifrees,2023-12-31T05:42:04Z,3,全是柯网军，你们确实这样能增加选票吗
@SC2168,2023-12-31T05:40:51Z,15,看完三場政見會和這場辯論會都看的出來哪一個人是真的為了台灣好
@user-ry1fn2ci9e,2023-12-31T05:40:49Z,3,賴副有氣到講話在顫抖了😂😂😂😂😂
@user-gx4ic1is1p,2023-12-31T05:40:00Z,1,請看三場政見發表會，加一場辯論會，誰有料誰沒料，一看就知道
@user-hj3oq7gr4e,2023-12-31T05:39:41Z,1,國民黨的軟肋是朱
@johnhuang3626,2023-12-31T05:39:27Z,0,蓝绿在互相抹黑，柯文哲渔翁得利？
@zora6278,2023-12-31T05:39:17Z,13,以前太年輕對政治無感也沒特別關心，從來沒有投過票（勿噴），覺得政治是年長者的事情，現在醒了發現，對於政治無感無知等於把未來生活的決定權交給別人，這次無論如何一定會返鄉投給柯P
@user-nd3qh3qh1d,2023-12-31T05:37:41Z,4,阿伯超犀利🤣
@evansu3619,2023-12-31T05:36:00Z,7,賴竟然當過我們台南市的市長⋯⋯我身為台南人我覺得好羞愧
@user-nd3qh3qh1d,2023-12-31T05:34:57Z,65,"從投阿扁到現在，只有這次完整的看了政見發表會！唯一支持阿伯,不貪污沒有包袱,科學理性務實,期待阿伯帶領台灣!!"
@simon-vg1ds,2023-12-31T05:32:54Z,0,侯柯2人真是太愛錢了😆
@jianli8152,2023-12-31T05:32:23Z,3,为了台湾更好的未来，请投柯文哲！
@bubingwang5688,2023-12-31T05:32:21Z,1,大陆人民支持老赖当选
@user-tc4qp7bl6i,2023-12-31T05:29:25Z,1,柯文哲 柯文哲 柯文哲
@aassddff000001,2023-12-31T05:26:54Z,2,抄襲論文跟檢調隻手遮天歡迎提告的霸氣不愧是我們的懶主席
@briantasi6463,2023-12-31T05:26:22Z,1,1
@tglego,2023-12-31T05:26:05Z,0,"侯友宜 : ""疫情開始時，我說戴口罩。明明口罩不夠，你叫健康的人先不要戴口罩。""

請問 : 啊不然呢 ? 你都說口罩不夠了，不給生病的人先戴，難道讓他們被感染或傳染給別人嗎?"
@user-cp9tt4hi4d,2023-12-31T05:25:39Z,1,為什麼所得稅要窮人科得多
@myusrealtycom,2023-12-31T05:24:37Z,0,赖清德5柯文哲3 侯友宜2 得票率 ：赖清德当选
@chifrees,2023-12-31T05:23:00Z,0,认同就是说要入侵大陆吗，要消灭中华人民共和国？
@myusrealtycom,2023-12-31T05:22:28Z,0,预计：赖清德当选
@Js_ul8gl,2023-12-31T05:18:47Z,3,阿北也是我堅持的力量❤
@user-kc8ip7vh7r,2023-12-31T05:14:13Z,0,台湾人自我感觉太良好，老感觉全世界都在关注自己。哈哈
@e1e1g235,2023-12-31T05:12:10Z,5,台灣終於不是每次選舉都只有藍綠了，選舉的鐘擺效應或許可以突破
@fishchang1522,2023-12-31T05:11:24Z,2,自己當新北市長，自己放寬自己的妻子購地圖利，剝削學生，這樣的人要選總統你能接受嗎？
@duncanchen5110,2023-12-31T05:08:52Z,6,不管民調，堅定支持柯～就會成真
@sandychang9235,2023-12-31T05:06:12Z,3,"3%人口支持台毒！
7%人口支持統一！
90%人口支持現狀！
賴清德已經被踢出局了！不要再亂搞台灣政治了😂"
@yawenchang7497,2023-12-31T05:05:21Z,7,藍綠真的是讓人失望
@ChenxiAn-zo9hb,2023-12-31T05:04:26Z,2,阿北加油❤❤❤
@user-mt1mt6kg8j,2023-12-31T05:02:21Z,4,唯一支持柯文哲，雖然底下留言柯支持度高，但依舊很難當選，台灣就是一個老人國家，老人只有藍綠立場沒有對錯，除了藍綠其它都不會當選，根深蒂固觀念很難改變。
@user-gq7nl4md7m,2023-12-31T05:00:09Z,12,唯一支持柯文哲
@jlai6785,2023-12-31T04:59:14Z,1,理性務實科學
@lfyin8610,2023-12-31T04:58:37Z,2,赖清德会变成台版泽连斯基
@dongpan5246,2023-12-31T04:58:28Z,0,中国国民党在台湾真是不行了，说个话为了迎合部分人都变味了，第三下四，还有什么执行力！
@johnsonz-pf5qb,2023-12-31T04:55:44Z,5,民主真好，大陆人民羡慕
@dongpan5246,2023-12-31T04:55:07Z,0,台湾的政客就这水平？来搞笑的吧！
@AshtonHuang,2023-12-31T04:53:46Z,2,54：04 賴清德台獨論
@user-ct3gs1ks7p,2023-12-31T04:50:09Z,10,"88年次的我
第二次投總統候選人

這一次棄藍綠
義無反顧 拼一次"
@feng7827,2023-12-31T04:50:00Z,4,赖清德说：三组候选人，选他台湾更安全。他是三组候选人中唯一没炒地炒房的。吗呀，睁眼说瞎话
@user-ue2ll7bl2x,2023-12-31T04:47:17Z,1,我可能会相对更支持柯文哲一点吧，侯友宜讲话真的听不懂😂
@wuyan7864,2023-12-31T04:44:35Z,0,为什么要用闽南语辩论?
@NFLchinese,2023-12-31T04:44:02Z,0,侯友宜这演讲连我这个大陆人都听不懂，我也是受过高等教育去过美国的人，这表达能力不如我们村的智障人士，赖柯演讲能力都很好，个人偏柯，最后预言是赖清德赢得选举，政党票不预测。
@jameswang9476,2023-12-31T04:42:36Z,1,真为台湾人骄傲，同时作为大陆岀来的人也为大陆深深的悲哀。天可怜见，别让等太久。
@user-jp7mh5un8p,2023-12-31T04:40:28Z,3,這次選舉很重要，投的是我們的未來，三思而後投❤
@fanxy0416,2023-12-31T04:39:07Z,3,02:02:40 阿北加油
@kevinf3222,2023-12-31T04:38:48Z,24,我是三組候選人裡面唯一沒有炒地沒有炒房，但是逃漏稅20年的候選人，以後也會繼續逃漏稅，謝謝大家！
@Seher.W,2023-12-31T04:38:13Z,2,柯文哲 加油
@YuKai-tc4bb,2023-12-31T04:38:11Z,10,賴清德真的答非所問，聽他回答會吐血
@peaceloverwu,2023-12-31T04:37:46Z,4,棄藍綠
@simon-vg1ds,2023-12-31T04:36:32Z,0,中共當年痛宰國民黨，奪取我國大部分領土，國民黨至今無力收回，然後現在國民黨連潛艦都不想要，中共根本不鳥國民黨這個手下敗將啊！
@peaceloverwu,2023-12-31T04:35:13Z,17,侯和賴同樣的問題已經重複太多次了，毫無新意，除了攻擊對手沒有任何創新，只有柯文哲相對議題是有用心準備的，投柯
@jasont.c1692,2023-12-31T04:34:14Z,4,大灑幣政策，繼續灑一直灑，四年之後的債務？我只選四年的總統啊
@user-yating,2023-12-31T04:33:58Z,0,賴清德首選
@jaceychen5726,2023-12-31T04:33:40Z,0,支持賴清德！
@williamlin2696,2023-12-31T04:30:46Z,52,看完辯論，更加堅定了我的看法，柯文哲加油！
@dorachen4371,2023-12-31T04:28:34Z,4,賴著不拆
@jimms5681,2023-12-31T04:25:11Z,2,赖缺德不值得美国爸爸信任
@user-vq6hw3ww6v,2023-12-31T04:24:15Z,0,侯友宜回答柯的問題，直接轉移話題噴賴欸？是不是不敢回答跟中共的關係？😂
@user-ik1du2li1e,2023-12-31T04:20:31Z,0,侯友宜真的完全不够资格选 真的很没国际观
@kevinf3222,2023-12-31T04:18:29Z,20,阿伯是唯一讓我知道他想說什麼的候選人，加油👏
@user-dh8im8lo4s,2023-12-31T04:17:12Z,1,"賴:口號愛臺灣，政策打假球!

社會治安網2.0 🙄

112年立法院已編列完113年社會治安網

總共預算200億

有屁用?老師連個學生書包都不能檢查?

是要怎麼防止幫派鬥毆跟檢查違禁品?

數位發展?打詐國家?

錢花的越多?詐騙更多?

司法?主權?憲法?兩岸關係?

(幹話一堆)

社會住宅?

(8年了?誰有做?誰沒做?一目瞭然)

囤房稅 2.0 ?

第四戶才實施?用地段坪數稅來抽?

舉例台北市信義區松壽路三段民國85年3月建造完成，250平方公尺，每平方2,450 元繳15,773元

250坪? 是幾個套房?

囤房稅2.0 增加1.5%?

抓癢?還是搞笑?

實價登陸課稅才有用!

1棟1億元房子1%稅100萬才有感覺

自住免稅才合理!

什麼給糖政策?

候:警察故事!購屋補貼?

專業是警察…當警政署署長比較適合

購屋補貼銀行很難貸款外

最高1500萬看似不錯問題很多

銀行部分很頭痛

不能隨意放款年收入低於100萬的人

因為時間到貸款利息隨便都壓死人

所以高收入有錢人隨便貸款也無妨

房價還是停止不了上漲

只會讓建商拿到年輕人貸款

再去炒房買地而已

根本沒有抑制作用

柯:各領域方面都有發表自己論點政見

(比較像是誠信學者在發言👍)

比賴皮好太多了🙄"
@user-ki1cn9re7e,2023-12-31T04:11:39Z,1,總統選舉是選一個團隊。不是個人魅力
@user-dy9vk8kv3g,2023-12-31T04:10:33Z,194,堅定投柯！身邊已拉6票，持續努力，平常怕製造對立不敢跟朋友拉票，這次的柯P我願意！
@lovelp116116,2023-12-31T04:09:09Z,3,一樣是辯論會，但就是看得出來，柯文哲是在辯論，賴跟侯就是來吵架，而且懶猴都急了😂😂😂😂😂
@lovehae6056,2023-12-31T04:06:47Z,1,"原來辯論可以用咳咳咳來代替回答，答不出為何炒地p就開始咳,嘖,吞口水,是這樣齁...結果什麼都没有清楚回答，核廢料也答非所問，幫咳p比手語的老師辛苦了。"
@pohanhuang3139,2023-12-31T04:03:25Z,1,應該要設計每輪能讓候選人一次暫停時間幾十秒的機制，遇到需要整理情緒或身體突發病徵才能好好處理，最後完整回答問題才是重點。
@wangdanny,2023-12-31T04:01:37Z,3,這次是我第一次欣賞侯，必須比個大讚👍 😂！但我還是堅持投kp！😊
@user-lu3my6hu1g,2023-12-31T04:00:38Z,0,两个半小时的闹剧。
@Ada-rx4fk,2023-12-31T04:00:32Z,1,侯友宜不会说中文是吗
@naboro001DDT,2023-12-31T03:59:23Z,0,"個人見解

光看政見發表跟辯論會
賴就像曾經的在新聞上看到的政客
比泥鰍還滑，一有機會就能說出對自己有利的言論，時常答非所問，轉移話題 ，很難推測他說話能不能實踐
政見多延續蔡總統的內容

侯讓人感覺比較接地氣，義氣風發
口才不是特別好但直白 
有著被抹黑就想馬上反擊的氣魄
政見多改革少創新

柯氣場比較霸道 有見解
點破很多人民想說的台灣問題
也能夠說出一些初步解決的動作
政見多改革多創新

覺得誰好投誰吧😊"
@user-lu3my6hu1g,2023-12-31T03:55:01Z,1,让赖清德成为战争犯吧！
@puddinggigi,2023-12-31T03:54:43Z,1,賴都沒什麼針對媒體問題回答😂
@ChiChi-qq4dw,2023-12-31T03:54:37Z,6,最好的選擇柯文哲 賴表現最差 其他候選人問問題 都不針對問題回答 只會畫大餅 講一些無關緊要的🥹🥹🥹
@hankchen8714,2023-12-31T03:53:31Z,5,"聽完三場政見會，一場辯論會
結論就是藍綠只會意識型態跟互相批評，
透過批評別人打壓別人，來襯托出自己的好
但柯文哲卻很認真的想自己能為台灣做什麼，希望台灣能更好

這次必須一定要把柯文哲送進總統府"
@stl3578,2023-12-31T03:51:15Z,0,侯根本不尊重辯論會。  賴皮至少願意詭辯；侯侯直接不回答問題。
@user-kl3ty9lk8u,2023-12-31T03:47:27Z,1,50萬資本額做兩億的生意 很厲害啊👍
@user-qd5xv1xo9u,2023-12-31T03:47:15Z,6,我選擇柯文哲當我們的總統
@qTiiiiiTp,2023-12-31T03:46:15Z,4,"賴一直靠北，兩岸一家親
但賴2017自己說親中愛台
真有夠無恥
幫綠腦複習
陳水扁：兩岸一家人、家和萬事興。
賴清德：親中愛台。
辜寬敏：兩岸是兄弟之邦。
陳菊：兩岸交流、異中求同。
林佳龍：知中愛台。
鄭文燦：和中保台、兩岸共好。
謝長廷：兩岸命運共同體、共創利益。"
@user-pi9sz1lh2c,2023-12-31T03:44:06Z,5,我的感想，希望阿北是他表現出來的樣子，反正台灣都這樣了，拼一次！加油台灣，加油還在努力生活打拼的大家、台灣要改變得拼一次！北漂16年南移6-7年的我一直感到未來沒有期許，支持柯文哲，翻轉台灣，給下一代有期許！
@user-yx4jh5fc3r,2023-12-31T03:40:28Z,7,台灣的選擇柯文哲。
@user-qm8ji9ji7x,2023-12-31T03:39:31Z,2,1
@wazzup1156,2023-12-31T03:38:21Z,1,一個騙子、一個警政署長走錯地方、一只是個正常人
@wl841246,2023-12-31T03:38:07Z,102,我終於不用搞什麼尷尬的55運動了，陪爸媽一起用平板看辯論，討論-爭執-思考，不用5天，只要中餐到晚餐的時間，長輩只說「終究未來的日子還是你們要過，好啦我知道1號啦，趕快回去，路上小心開車」我父母的綠地上有我這片白雲
@user-rx5pd2fg1q,2023-12-31T03:38:01Z,0,候市長太沒內涵、柯P超沒水準，這兩個怎麼選總統！
@user-po2dj6js4k,2023-12-31T03:36:48Z,3,"昨天一直忙到下班沒準時看到🥲
藍綠怎麼還在用老招恐嚇人民阿.....你投給藍的會怎麼樣怎麼樣~投給綠的會怎麼樣怎麼樣
好可怕!!!!!藍綠都不能投!!!!!!
還好這次有其他選哲~~~😌😌😌"
@danielyang2244,2023-12-31T03:36:12Z,11,柯p沒啥把柄可以被打 賴皮只能針對合法購買的農地瞎打，再來就是批評別人的政見，但重點是您民進洞根本沒好好落實啊
@kd-dh3ec,2023-12-31T03:34:14Z,14,下架藍綠，錯過這次在等20年
@nina19900309,2023-12-31T03:33:11Z,1,"賴皮  是中華民國啦   一直台灣台灣   你把澎金馬放那了
還有三位就只有你沒別國旗徽章  ？"
@whitetulip23,2023-12-31T03:32:12Z,131,"不得不說三場政見一場辯論，侯市長真的有在慢慢被新政治改變，從第一場藍綠互鬥，到第二場講一輪鬥兩論，最後辯論結尾認同與欣賞柯主席！
改變正在發生 🎉🎉🎉"
@RJiau,2023-12-31T03:31:25Z,7,藍綠一起下去吧 拜託了🙏
@TanSam287,2023-12-31T03:31:04Z,0,猴猴 講什麼話?? 畫什麼圈？重點在哪??
@didodo88,2023-12-31T03:30:01Z,43,一定要抽空去投票啊，拜託拜託，柯賴現在真的差距很近🙏年輕人投票率要8成阿北才有機會
@user-kr3us1cx9c,2023-12-31T03:29:43Z,33,我基隆人 目前住鹿港 三個小孩 我為了他們 需要投給阿北 讓他改變台灣 投阿北到底‼️
@CS0597,2023-12-31T03:29:41Z,9,柯P加油👏
@TanSam287,2023-12-31T03:29:11Z,3,在賣什麼芒果乾???? 屌
@The52video,2023-12-31T03:27:35Z,18,我四川人，我支持柯文哲😊
@JJPGMAIL,2023-12-31T03:21:43Z,10,謝謝柯P 出來選總統.
@user-yo2sg7kv8k,2023-12-31T03:19:57Z,7,"柯P我聽的懂您說的
也非常認同您所說的
突破盲點"
@user-fm5ie4by7x,2023-12-31T03:19:07Z,0,賴總統必勝🎉❤🎉❤
@user-tc4bd2qd7c,2023-12-31T03:16:47Z,13,"賴清德回答每一個問題的答案都一樣😂國人要團結起來😂
那我們自己團結就可以啦，要這個總統什麼功用😂"
@hitori0117,2023-12-31T03:16:06Z,29,我和身邊的朋友都是投柯
@kero-kl9zg8uu7n,2023-12-31T03:15:21Z,3,"沒有經過保存登記的違章建築 我就想知道哪家銀行的信託業者敢接手
如果銀行接手信託 那賴清德就違法 ""公職人員財產申報法""
但如果沒有銀行接受信託 那就只是欺騙選民 拖延時間
簡單來說 賴著不拆就是在拖延時間 反正你問了 我就說還在找信託業者"
@user-oe9ng1mk3b,2023-12-31T03:14:57Z,0,賴講吳乃仁⋯⋯準備被黃國昌‘太離譜了！’攻勢～
@YesJackson,2023-12-31T03:13:51Z,2,"有人真的按照現狀來討論，有人所說的只是在為了舉選能贏，然後批評別人所思考討論的，真的很會選舉。願這次選出一個有執行力的吧！台灣加油

好多回覆中，根本沒有回應到問題，模糊焦點 混時間啊～ 這樣的人  沒擔當"
@user-nh5wv3jr2n,2023-12-31T03:09:19Z,1,如果是我，我肯定不投侯，全程闽南语
@eddylalala,2023-12-31T03:05:24Z,3,唯一支持 柯文哲
@samyan8233,2023-12-31T03:02:22Z,0,二八定律，内容应该把控八分施政，二分苛弊才赢民心。
@ttknight1981,2023-12-31T03:00:59Z,0,沒啥路用三位
@robertiwu,2023-12-31T02:59:33Z,0,"Mr. Lai has the vision, experience, and team to materialize his goals."
@crseantal,2023-12-31T02:58:58Z,8,棄猴保柯！
@user-qz2iq1qt8i,2023-12-31T02:58:09Z,137,"一次投馬一次投蔡 兩次都失望
這次我選擇投給柯❤"
@jxinchen194,2023-12-31T02:56:59Z,1,三立:不要再讲宪法了😅😅😅。台湾真的是个法制社会。宪法就是个屁
@jason809527,2023-12-31T02:56:31Z,0,真的不能什麼事情都覺得靠大陸這是不健全的熱錢～～ 什麼觀光靠陸客救 為什麼不是提升自己觀光能力本質吸引更多國家國際旅客呢？ 一個不爽一下子禁那個禁這個又產生滯銷 然後又要上演什麼國軍國中小學救救農民 ～kmt 老掉牙的政策真的很不行
@user-sd2tz2oh5e,2023-12-31T02:56:27Z,1,"身為柯文哲的支持者，我是覺得 2:00:56 滿可惜的，大概整場辯論會當中唯一一個沒有正面回答到問題的片段會被拿去做一堆「嘴談居住正義卻以哭掩蓋炒地事實」之類的文章吧。
我也理解可能忙了好幾天突然情緒一來真的擋都擋不住，但在跟人爭論的時候哭了其實力量就會少很多。不過其實我也滿驚訝賴清德居然沒有繼續追打下去，可能他也嚇到了。"
