author,updated_at,like_count,text
@user-hw7jx2uk9c,2023-12-30T16:09:33Z,0,跟中國對話這麼久，沒結果，為什麼還一直要跟中國對話呢？
@user-fg7jl6dn7d,2023-12-30T16:01:40Z,0,❤侯友宜很像某黑社會幫派堂主在罵人批評人。像是鬥鷄吵架無法跟市民站在一起。逃漏稅逃避現實。侯友宜你騙人以及說謊
@leecke,2023-12-30T15:59:11Z,3,侯友宜会讲国语么？
@user-fg7jl6dn7d,2023-12-30T15:56:16Z,0,侯友宜你的凱旋苑租金怎麼講。只會汙辱民進黨總統候選人賴清德。侯友宜你來辯論會是來吵架的嗎？一直在人身攻擊。人家賴清德都由去關心市民。至於你侯友宜新北市恩恩案結果還沒有處理。還有新北市幼稚園餵藥案也沒有處理。兩岸關係是互不侵犯互不隸屬。柯文哲侯友宜講話太沒有水準。台灣沒有九二共識。只有維持現狀。賴清德又沒有講什麼來台時候去吃珍珠奶茶。侯友宜你是亂講。最會抹黑是你侯友宜。侯友宜講話很像流氓罵人 。柯文哲講話就像隨口亂開空殼支票。侯友宜沒有任何經濟經驗隨口互推卸責任。台灣市民反對九二共識。侯友宜的凱旋苑租金案件。柯文哲的新竹市農地變成停車位收違法租金案。趙少康的中廣違建案以及違法收租金。侯友宜的炒地皮案養地賣地 炒地皮變換成違法收租金。最會炒地皮是侯友宜以及柯文哲。
@weiyingly3221,2023-12-30T15:53:48Z,1,社會住宅好啊！
@weiyingly3221,2023-12-30T15:47:41Z,0,做生意的人一味只想到自己的 利益，就是有錢就要賺錢，那管到了別人死活。
@Love-Taiwan,2023-12-30T15:43:46Z,0,柯文哲一直提美國布林肯，根本臉上貼金，你以為台灣跟美國一樣的國力？小國還以為可以跟大國一樣做選擇，空話一哥
@Love-Taiwan,2023-12-30T15:38:00Z,0,柯文哲就是空話太多，有想法沒做法，什麼都說要最佳化，實際就是什麼都沒講。
@Llance1101,2023-12-30T15:36:22Z,3,賴副總統到底都回了什麼…四場看下來避重就輕，始終不正面回答問題，整天喊口號，儘管我投了二十年民進黨，但這次我真的投不下去，二十年前民進黨還有年輕選票，那是因爲民進黨還堅信民主進步的價值，但二十年後曾經也是年輕人的我，身邊的人都不願再投民進黨，更不可能投國民黨，現在的民進黨也如同二十年前的國民黨，完全流失年輕選票，僅僅只是民進黨失去了初心，讓人感受不到民主進步的價值，現在支持民進黨的就只有年長者如同我家二老，但看起來就像我們曾經口中說的那些看中天的深藍選民
@weiyingly3221,2023-12-30T15:35:16Z,2,親美和中，中國大陸共產黨政府答應你嗎?
@user-yq2lg8ii6l,2023-12-30T15:34:40Z,1,怎麼一直覺得侯很像香港古惑仔選堂主跟山雞辯論的那個生番啊！
@andyj3029,2023-12-30T15:30:09Z,2,那個手可不可以不要一直揮阿
@alvinchang580,2023-12-30T15:29:43Z,6,賴清德的申論跟辯論真的完全沒內容，不敢正面回答，都聲東擊西模糊題目再用反問來拖延時間，真的格局比侯還不如，柯的應答跟提問針針見血，完全制宰，太強了，加上當晚的台中造勢又突破新高四萬多人，會場的激情跟熱鬧真的是藍綠動員花錢都做不來的，賴應該很羨慕柯的造勢場…
@user-lo3jh5qt8n,2023-12-30T15:28:02Z,0,"1:28:25""還""得比""借""得多高雄負債究竟怎麼每年近百億增加的?"
@user-nx5jn9zg7o,2023-12-30T15:27:15Z,1,共產黨不會跟你和平相處的， 柯文哲你不要做白日夢。
@Love-Taiwan,2023-12-30T15:27:08Z,0,侯友宜完全不敢得罪中國，還一直在檢討台灣挑釁。你是選總統還是選區長？
@user-ne3wn4jp9p,2023-12-30T15:24:59Z,2,柯市長分析扭曲誤導子弟！
@Love-Taiwan,2023-12-30T15:23:25Z,8,新北市的問題還想甩鍋到萬里，侯友宜真的阿斗欸
@user-ec7cx1cu6e,2023-12-30T15:22:36Z,1,"侯友宜去了⋯
要不是凱旋院被發現
他也不會捐
講的好像苦民所苦
十分惡。心"
@photocelphone8984,2023-12-30T15:22:08Z,3,三票民進黨，加油高票當選，另2位可悲台灣的災難
@jiayixiao3517,2023-12-30T15:20:00Z,6,台灣該換成純白顏色了🎉
@ham4965,2023-12-30T15:18:16Z,0,柯真的是變色龍啦 農地講清楚
@photocelphone8984,2023-12-30T15:18:08Z,1,瘋猴，夠了真悲哀
@user-lc4hq6qm1v,2023-12-30T15:16:20Z,3,國民黨 民眾黨 開放大陸人第一12OO萬人來台第二次5OO萬第三次50O萬，把台灣站領，那台灣就被大陸送到大陸，台灣變成他們絕對 不能，所以台灣人民要守護國家不要被搶出賣台灣。
@user-cv5tr4iu2g,2023-12-30T15:15:58Z,3,支持赖清德
@user-ty5rf7oz5p,2023-12-30T15:14:35Z,5,臺灣需要不圖利真正為民服務的政府！最聰明而睿智的選舉要相信規則與制度，不要相信什麼口頭承諾，每次選舉只會抹紅抹黑、統獨騙票，選後權與利下政策跳票，某黨關注炒完新北副都心與河堤地，現在又換另一黨炒完桃園青埔又關注炒地新北塭仔圳，兩政團3位總統各8年執政下這24年是臺灣失落國力的關鍵年代，以剝奪人民財富為業，也是年輕人被資產壟斷與奴役化徹底形成的悲哀，政黨政策圖利輪替貪腐，黑金政治、官員酬傭、濫編預算、浮濫補貼、控制利率(舉國債與各種炒作熱錢極微利息)、新聞媒體寡佔、逐步威權、勞保破產、文憑造假、權貴司法、炒房地、社宅跳票、居住不正義、低薪、貧富擴大、少子化、老齡化、學校倒閉、缺電危機、國防缺兵(少子無兵源如何保家衛國)、缺工(創新與產業無以為繼)等各種問題，就是兩政團施政下最完整的呈現不等敵人來國力自滅還談什麼保衛台灣，臺灣現在更迫切的需要願意改變的各種公民力量去改革！挽救臺灣面臨快速沉淪而衰微的國力！
@user-lc4hq6qm1v,2023-12-30T15:11:32Z,1,國民黨 說選 民進黨 就上戰埸，怎麼不說選 國民黨 民眾黨 把整個 送給大陸，台灣國家整個消失 留島不留人，這樣那一個比較慘 ，台灣人頭腦要清醒要想住在自由民主的台灣要守護不要被柯文哲候友宜趙少康洗腦不分清楚那可就完蛋了，有沒有看到香港人連自由都沒有，侯友宜趙少康柯文哲要大陸來台讀書工作(上班)拿到身份證全家移民來台，等於站 領台灣不用打戰台灣就送給大陸。是不是更可惡。
@ctt2922,2023-12-30T15:09:12Z,1,侯沒有回答柯問的，中國幫侯做假民調的問題
@user-ww9jh5gv9s,2023-12-30T15:06:49Z,68,"選賢與能而不是選權與人
 
看完這場辯論
我將堅定支持1號柯文哲
懇請各位有使用網路的人去看看許多素人對於賴清德先生的整理，你可以不接受，但不能在不了解、排斥的狀況下，直接選定一位候選人！
祝福這個國家可以擁有更好的未來！感恩"
@user-ne3wn4jp9p,2023-12-30T15:05:18Z,1,候市長共什沒系統講，刑事人說話雙面刀鬼！
@ctt2922,2023-12-30T15:04:22Z,3,賴回答賴皮寮的問題很心虛
@lingh5862,2023-12-30T14:56:34Z,6,柯p真的是說一嘴好政治，實際卻是集各家大成，沒有自己的中心思想，100% 政治投機份子，若真如此優秀，台北巿的滿意度就不會吊車尾了
@user-fx9me7pu7l,2023-12-30T14:49:40Z,3,柯說話句尾一直嘖嘖嘖聽得好煩
@user-ty2kg1dq1p,2023-12-30T14:45:52Z,4,賴清德怎麼ㄧ直再說謊
@ctt2922,2023-12-30T14:39:26Z,1,賴是沒炒地炒房啦，但是國安人員站哨賴皮寮是怎麼一回事，好大的官威阿。
@user-hg2ty5rb3c,2023-12-30T14:38:37Z,0,提问者都是*?，可笑可笑
@thhuang4952,2023-12-30T14:37:22Z,7,看完了只能投柯
@user-hg2ty5rb3c,2023-12-30T14:34:47Z,1,提出的问题给赖皮透露过了，黑暗
@shih5533,2023-12-30T14:32:59Z,0,"看留言區
覺得三立真的好厲害"
@cheunkkwok7800,2023-12-30T14:28:54Z,1,两位候選人，一直出賣台湾人民，台湾人民干山萬水逃苛政.到台，他們俩人承認九二共識，中共攻台時问世界各國公佈，台湾是中國領土出兵恢復主權，符合聯國憲章，變成合情合理攻佔台湾。
@manbob2173,2023-12-30T14:28:29Z,0,你不认同中华民国宪法  你选什么民国总统  哈哈哈哈哈哈哈  一句话拆穿你们的谎言！
@ctt2922,2023-12-30T14:27:18Z,1,賴民進黨包袱太重，侯的思維跟能力實在不是當總統的適合人選，還是投柯🙂
@user-ec7cx1cu6e,2023-12-30T14:27:17Z,0,"🦪真的是會喊口號的人
但都是抄別人的東西
然後抹黑顛倒是非
說實話🦪在說謊的時候
就會出現咳嗽跟打嗝
很像以前一齣韓劇「皮諾丘」
只要說謊身體就會有反應

🐒真的高度不夠
恩恩案轟動全台卻視而不見
99門牌加上新北新莊土地加都更
說實話跟人民不是站在一線的
為自己人、財團去除障礙"
@user-lo3jh5qt8n,2023-12-30T14:25:19Z,0,一直再說習近平說，我都認不出來是在選中華民國總統，還是在選中華人民共和國台灣特首了!
@user-zo4lq6mn5m,2023-12-30T14:24:47Z,16,深綠家庭聽完整場辯論會決定轉投柯
@sarahhuang8835,2023-12-30T14:21:07Z,0,"我们国父，首创革命...推翻了专制，建设了共和，产生了民主中华...感謝所有候選人,国事如麻，详加计划, 也不會誤了現在工作職責。"
@user-ki8ti3zx9x,2023-12-30T14:16:11Z,3,選柯文哲只會讓台灣停滯
@owen7586,2023-12-30T14:14:57Z,0,只有交互詰問不夠，要增加三位選民提問國家大事。
@user-lo3jh5qt8n,2023-12-30T14:12:32Z,0,怪對手太強?
@samplusTW,2023-12-30T14:08:52Z,2,猴快拿簡訊出來唸讓柯閉嘴
@user-ko6wy1nx1f,2023-12-30T14:07:22Z,0,猴如果台灣1楝大樓能。有99門排號碼如能能找出第二大家票就投給他
@user-oy8xq9rb5d,2023-12-30T14:04:10Z,0,2023年度最大笑话，美德？赖皮寮凸显了无德、缺德，再怎么诡辩，也掩盖不了特权和傲慢。面对柯文哲的指责，赖清德副总统只能抱怨，但不敢反驳，竞选人物成了这次选举最显目的笑话。😂
@user-zt3im6us6r,2023-12-30T14:01:46Z,1,還有柯的中國省長夢也是剩幾天做了，還是回去賺地皮炒農地賺車位祖金兼收紅包的醫師才是正道
@doddychen2354,2023-12-30T14:00:12Z,0,侯這是哪裡的口音，很難聽，很粗俗，上不了台面
@yongguo2428,2023-12-30T13:53:28Z,1,谁是真心，谁在玩口水游戏一目了然
@houngcy,2023-12-30T13:52:41Z,0,"柯文哲與民眾黨最大的問題就是善變好辯，賴清德的狀況一定遠不及高虹安及您大爺（家）的炒地吧？
唉！人最可悲的是完全看不到自己的問題，爰用周哈窗的原理，柯與侯，及藍白二黨，你們最大的展現就是：人知我不知。"
@user-ls8mg3re4f,2023-12-30T13:50:04Z,3,賴清德竟然說中華民國是災難 還是投柯好了 辯論一看就知道柯比較強
@user-ex2xb6ps7h,2023-12-30T13:48:16Z,1,沒作為就沒作為。新北市長經過周。朱。侯。16年了阿。沒作為還在說蝦米屁話阿。金山。萬里。猴桐。 九份。十分。金瓜石的鄉親阿。跳出來吧。
@tomc7174,2023-12-30T13:47:46Z,3,柯文哲讲不出真理，就以哭為由，又在演戲，別來这一套。
@houngcy,2023-12-30T13:47:23Z,2,柯文哲的憲法體制概念真的很分裂與可笑耶，還說台灣人民不懂，柯主席，其實是你更不懂耶，你的國策顧問能力非常不佳哦！
@user-jw1eu6dt1n,2023-12-30T13:47:06Z,0,各位總統候選人，不要再演下
@user-rq5vb6bl4x,2023-12-30T13:45:13Z,1,沒有房屋所有權狀卻要繳房屋稅是真的有這種情形，繳了房屋稅卻因為沒有房屋權狀所以被認為是違建也是有這種事，因為我遇過。沒遇過這種情形的人真的是不了解為什麼會這樣的。可以長點腦多去了解一下這種情形嗎？ 我相信台灣普遍存在很多這個問題
@houngcy,2023-12-30T13:44:13Z,9,"侯友宜，問題是中國大陸他們支持中華民國憲法嗎？
這個問題的最大問題方是中國大陸吧？"
@Cayma623,2023-12-30T13:44:08Z,22,許多明知怎麼回事卻硬要用話術強拗、抹黑，真正見識到了厚臉皮的功德典範。
@joyefuo,2023-12-30T13:42:33Z,2,檳榔科可以畢業了，問到重點一直咳嗽。8年台北市長，有什麼政績啊？？？？嘴砲王
@houngcy,2023-12-30T13:40:45Z,2,"新北市政府為新莊都更的政策修改就是您侯地方政府的政治工具，不是嗎？
新北市政府針對萬里賴厝的解釋，除突顯新北市政府該局處公職人員的無能寡知，也明顯可見公務單位與公務人員的護主（請假地方首長帶職參與總統選舉），新北市市政諸多執行問題卻無能無力處理因應，連地方政務都處理不好，想當總統以治國，蠻好笑捏！
先管理好自己的公務部屬，做好地方市政再說吧！"
@user-ex2xb6ps7h,2023-12-30T13:39:59Z,1,聽不下去。那個侯阿。你失職無能不幫礦工工寮辦理。現在還敢在那543。落選請別回新北。新北有你這市長。真丟臉阿
@user-vx7um8kc4i,2023-12-30T13:39:41Z,1,賴副被打到整場詰問答非所問了，快來人!! 護駕!!!
@lisalin9981,2023-12-30T13:39:32Z,12,整場政見發表會 我只聽到侯先生在說嘴賴副總統而已⋯⋯其他都沒回答
@peterlin204,2023-12-30T13:38:10Z,6,"看完以後提出幾個問題：
1、提問代表應該要三男三女較合適。
2、提問以及回答問題時間太短，應適度增加2分鐘和3分鐘。
3、希望增多分鏡的畫面以及頻率，被點名時可看到其他人的表情。
以上資訊供相關單位參考，讓選民在這個重要的時刻有更多判斷的依據，謝謝！"
@jack_1020,2023-12-30T13:36:34Z,5,賴清德表現得也太糟了吧...
@YJLAU-km3vk,2023-12-30T13:34:11Z,2,民進黨忘恩負義，沒有中華民國，哪來的民進黨，台灣早就被對岸拿下了。民進黨是掏空中華民國第一罪人！
@kukukuro5342,2023-12-30T13:33:13Z,0,中華民國就是中華民國憲法 為何綠營要把它拆開講?   跟你講啦~中華民國或中華民國憲法綠營說走不去 換成台灣或台灣共和國憲法 打死我都不相信能走得出去!   又再玩文字遊戲 偷換概念。
@vaquez12,2023-12-30T13:32:31Z,0,49:38 為什麼不說賴皮寮
@user-fe4hp4pu7n,2023-12-30T13:32:16Z,0,不貪污是基本...這柯怎麼沒告訴高虹安？
@houngcy,2023-12-30T13:31:59Z,1,"就中國時報提問人的內容可知，如果你的或貴報的立場就是一個中國，台灣隸屬中華共和國，讓請妳（提問人）與貴報（中國時報）退出台灣，離開台灣，回歸你們心中的祖國（中華民國共和國）吧！
台灣的未來由2300萬台灣同胞決定，不用你們的統戰意識干擾，
你們何身在台心在陸呢？如此分裂，
小心身心健康啊！雖然台灣的健保是很大福利，但用在你們身上實在浪費。"
@behemoth0226,2023-12-30T13:31:03Z,22,沒人注意到整場辯論會最carry的是誰嗎，是手語老師，他竟然聽得懂侯再講三小，還要經過大腦翻譯成手語，這是我認為AI也做不到的
@Hi-dr8fw,2023-12-30T13:17:16Z,0,"藍下架綠，綠下架藍，請問，和白下架藍綠，有什麼不一樣？ 只是，從某人口中的藍綠惡鬥，進化成藍綠白大亂鬥而已。
”誠實”是一個人做人的基本原則， 一天到晚說謊的人， 應該無法體會，做人基本的原則是什麼，不是嗎？"
@liu6639,2023-12-30T13:17:04Z,6,侯 答非所問
@eddiemok9774,2023-12-30T13:16:49Z,2,幾乎所有國民黨，特別是深藍的政客都是【損人利己】的【機會主義者】。 他們與【哈馬斯頭子】無異，只想透過【鼓惑人心】，【造謠生事】，和【製造紛爭】來爭取政權，然後以得到的權力去【大力收刮民脂民膏】。 換句話說，他們就是【中共的翻版】，台灣人民在他們眼裡只是【任由宰割的韭菜】。 在凱旋苑事上，侯趙只是在【強詞奪理】，因為【99個門牌只有透過特權】才能取得，收取【每坪3090台幣】的超高租價也是在【強取豪奪】，他們是透過手 上的立法和執法權來蠶食人民，把百姓當韭菜。 柯文哲和吳欣盈也屬同類人，柯的新竹特用農地和吳在2016年參於中共統戰活動就是鐵證。 其實，只要用一句話來概括這些【台灣的類哈馬斯頭子】的【立場和心態】，那就是：【利歸藍白，責歸綠】！ 不過，清醒的台灣人必須謹慎，要把這些【台灣的類哈馬斯頭子】與【藍白黨員】和【他們的支持者】區分開來。 就好比區分【中共】與【中國人民】一樣，這樣才不會讓這些【台灣的類哈馬斯頭子】有機會與【普通藍白黨員】和【他們的支持者】綁在一起增強自己， 或把【普通藍白黨員】和【他們的支持者】當人盾。
@keven0510,2023-12-30T13:15:47Z,2,懶人包： 柯：嘖、咳、吸氣吐氣。
@lcs3388,2023-12-30T13:11:03Z,11,"侯的程度 真的有夠差 
套句韓總機的金句 ..我在談大海 你在跟我說涑口杯
 ..請你論述國政 卻像個地方父母官在抱怨"
@liu6639,2023-12-30T13:10:44Z,3,柯p講得最好
@eddiemok9774,2023-12-30T13:09:10Z,2,我觀察到台灣人有【嚴重認知問題】，那就是將【貧富差距】和【自身的窮困】問題【全怪在中央政府】。 孰不知【地方首長和立委及議員】才是【真正罪魁禍首】，而【自己】也是【幫兇】。 因為【中央政府】只能做【大方向】的帶領，規劃，協調 和趙助，她更重要的職責是在【國安】，【國防】，和【外交】等等。 。 。 【地方上】，在【衣食住行】各方面的【規劃發展權】，【收入開銷權】和【行政管理權】，甚至【地方治安權】和【財富分配權】...等等，其實【 都全掌控】在【地方首長和立委】手中。 因此，只要【地方百姓】不小心把票投給【牛鬼蛇神】，以致【引狼入室】，讓他們能【名正言順】的【上下其手】，無論中央政府如何努力，國家經濟表現如何的好，【再多的 財富和資源】也【無法滿足】這些【地方貪官】和【當地惡紳】的【貪婪】，【當地百姓】只能為自己因【不慎】受【小恩小利的誤導矇騙】，而 做出的【錯誤選擇】去【承擔後果】！ ！
@user-zz4yn6of4i,2023-12-30T13:05:41Z,11,猴上場都只問賴不問柯因為他會怕柯不能得罪柯😅 賴是這場辯論回答最穩而且回擊的讓對手百口莫辯猴被打的語無倫次忘了自己在哪了😂柯是想用同情票拉穩支持者對於政策也是一貫用說一堆好像很專業但是說完也不見如何解決的方案😂柯說的沒錯必需選擇一個正常的人就是2號賴清德❤
@0907lovelin,2023-12-30T13:02:58Z,2,47:43 所得稅要窮人課的多？這句話我有點訝異呢
@user-ko6wy1nx1f,2023-12-30T13:01:11Z,1,為什麼台灣那麼被世界看重不值半導還有一問題就是台灣海峽台灣地理位置一天台海峽是世界航道一天將近一萬台商船必經之地亞洲歐洲菲洲美洲澳洲那多國家支援中支持保護台灣不只是兩岸問題世界各國也都是現實沒有日本怎麼會說台灣有事日本就有事
@user-ks3dn8wz8w,2023-12-30T12:56:33Z,12,"1:52:54
最精采片段"
@eddiemok9774,2023-12-30T12:55:39Z,5,任何人如果真的願意以科學與理智來看事，照邏輯來說[九二共識]的[一中各表]只有兩個可能。 一是[一中]所指的是[中華人民共和國]，另一個[一中]是指[中華民國]。 無論是選擇哪一個表述方法，[九二共識]都將[兩岸關係]定位成[內政關係]，這[毫無疑問]的就會給[中共攻打及收復台灣的理由]，也把【友 國支援台灣抗戰的路阻斷】。 如[一中]的解釋是[中華人民共和國]，國民黨就是賣國，如是[中華民國]，那真正向中共挑釁的應該是國民黨，因為這意謂台灣有攻打和收復大陸的意圖。 再說，國民黨除了對【共識】內容【含糊其詞】之外，就算真如它所稱，與中國有達成【各自表述】的【共識】，大家只需檢驗【各自表述】的意義。 直接簡單的說，【各自表述】的意思就是【你說你的，我講我的】。 既然是【各說各話】，何來【共識】？ 說穿了【馬英九】就是把台灣人當【盼仔】，【九二共識】就是國民黨搞的【政治大騙局】！
@ShaDabao,2023-12-30T12:54:34Z,3,"賴在講好多空空的大單詞，聽不太懂他要怎麼做，他說的話，換另一個人也可說，覺得空話一堆⋯ 

柯的比較清楚一步步怎麼做，不知道怎麼做的也顯示願意做，比較聽得懂⋯"
@lisawu2050,2023-12-30T12:49:19Z,10,就問你侯探長恩恩照顧到了嗎? 跟恩恩爸爸道歉了嗎? 還要賴清德跟你道歉咧! 要不要臉啊?!
@houngcy,2023-12-30T12:48:21Z,1,"柯文哲，你與民眾黨才是完全欺騙政策反覆的最極盡代表。

台灣人民的民主政治就是肯定落實民生需要，能苦民所苦，帶領台灣邁向國際，
而黑金貪腐的國民黨，舊惡勢力完全回籠，無法令人信服。
但善變無信仰無實質政治能量的民眾黨，也非值得信任託付的新政黨。"
@user-zs2zl4wn1g,2023-12-30T12:47:35Z,129,"看完後，很多支持民進黨的，大部分都是因為中國的事情，不過看了柯講的，我覺得柯做的我比較認同，因為民進黨八年了，可是什麼都沒改變，連最簡單的幫國軍改革一些不符合現況的課程，都還改不掉。
所以我支持柯。"
@ez12041204,2023-12-30T12:45:48Z,16,我只想說，當初說要教訓民進黨的縣市，而改投國民黨的，後悔了沒有？
@sammikhs,2023-12-30T12:40:25Z,3,顆 是在答不出來 裝咳嗽？
@houngcy,2023-12-30T12:40:14Z,4,警察市長的說話語氣蠻像流氓罵市的
@sammikhs,2023-12-30T12:39:33Z,4,猴 可以不要ㄧ直說「耍雷」？真不敢想如果是總桶 能面對國際有國際形象？你們才是騙選票吧？我住國外很關心台灣選舉總統 ㄧ定支持2號👍
@Hi-dr8fw,2023-12-30T12:38:11Z,16,侯市長，恩恩這個小朋友，你還記得嗎？你流的淚，有包含恩恩這個小朋友嗎？你不會覺得恩恩小朋友，想要問，侯市長阿伯我的死因是什麼，為什麼我的爸爸媽媽都不清楚呢？
@chxxyy-sw1pl,2023-12-30T12:37:09Z,5,柯很會包牌提問題，卻完全沒有辦法解決問題！
@cheng-kai,2023-12-30T12:36:42Z,7,國民黨8年民進黨8年。近20年房價漲3倍，薪水扣掉通膨漲5%。應該知道怎麼選吧
@user-8964-itako,2023-12-30T12:36:12Z,3,在野黨的內閣制細思極恐，現在有人可以藉用權力可以知道哪裡有農地可以買，哪邊可以都更，真正內閣制還得了，行政立法權都是同一黨，這還怎麼監督。
@user-ov7zi6gk6z,2023-12-30T12:35:37Z,1,侯講話很像布袋戲解說
@user-gc6rj2lk5y,2023-12-30T12:32:23Z,17,"侯面紅耳赤，氣急敗壞，顯現沈不住氣，敗像已出，猛攻賴主帥！
唯一支持正人君主之將！國家之福選對的人走對的路✌️賴蕭贏德美！"
@jwj6438,2023-12-30T12:30:14Z,1,侯友宜傻了嗎？還說九二年的事！對岸幾時承認你的主權啦？
@tttt2020,2023-12-30T12:28:51Z,0,加油加油 期待大家正面對決
@kennyko7730,2023-12-30T12:28:31Z,4,"柯文哲, 美國已經和中國談很久了好嗎, 美國現在就是和中國脫勾好嗎, 韓國原本不想跟著美國走, 現在出事了韓國總統跑去美國唱歌表忠! 有機會走中間路線美國就不會選擇和中國脫勾."
@user-sy5wj9re4g,2023-12-30T12:26:35Z,11,侯友宜選河洛人的總統嗎？都在用河洛話説 其它族群的票都不要了嗎？
@belindaguillon1127,2023-12-30T12:26:35Z,9,候草包：問你的問題沒答或答非所問，難怪趙少康自稱趙子龍救候阿斗.候草包你當市長買新北的基零地湊成大地且把8米改6米道路剛好符合自己6.55米以便以都更
@biggutao,2023-12-30T12:25:18Z,30,侯一直打台獨你出來不是在選台灣總統嗎？不認同台灣主權獨立就不要出來選了 棄侯保賴就好了
@StevenLee-lr7yv,2023-12-30T12:22:42Z,8,尖嘴柯給了你8年時間，台北市都改變不了，還說大話要改變台灣，真好笑。
@LeeIongi,2023-12-30T12:21:18Z,12,47:40 所得税要穷人课得多，不小心暴露了野心。
@kennyko7730,2023-12-30T12:19:51Z,3,柯文哲用人唯才? 是嗎? 當年幫你選上市長那群人不是都跑光了嗎
@user-jt1lx2xb8h,2023-12-30T12:18:28Z,14,2024團結一致！美德贏台灣！台灣贏德美！加油！✌️
@user-qt5ux2jf7l,2023-12-30T12:17:58Z,1,"●■憑什麼要下架執政的(小英總統)一切改革和努力都是為台灣人民的~執政黨？

經歷3年百年来未曾有的<大疫情>中央政府仍年年有賸餘--

2017    25億
2018    1,109億
2019    1,207億
2020    1,303億
2021    2,979億
2022    4,964億
民進黨執政七年多
就可以班班有冷氣
生育補助加倍
長照預算14倍
減稅
還普發現金6000
接著可以進展到
高中免學費
私立大學學費補助👍👍👍
我的訝異就是
中國國x黨
你們以前
到底把國家的錢
搞到哪裡去了 ？？？"
@user-qk1cp8zp5j,2023-12-30T12:17:28Z,14,賴副~讚！
@eddiemok9774,2023-12-30T12:16:43Z,4,22:40 我有聽錯嗎？ 【新政治，還是舊勢力？ 】，【我們要選擇“清廉”，“勤政”，“愛民”，“愛鄉土”】，【我們要選擇“理性”，“務實”，“科學”，還是一個“意識形態掛帥”】， 【甚麽是“詐騙”，甚麽是“抹黑”】，24:31 【不因短期利益犧牲長期利益】，【不因政黨利益犧牲國家利益】，【不因少數人利益犧牲多數人利益】，【 缺水缺電缺工缺地缺人才】...等等等，難道這所有話不是【口號】和【意識形態】嗎？ 這是我這生中看到有人【滿滿8分鐘的自打臉】這麽【快和直接】的！
@kennyko7730,2023-12-30T12:15:22Z,6,"柯文哲敗選, 黨主席下台啊!"
@caroltu9729,2023-12-30T12:14:03Z,3,Bloomberg訪問柯文哲問到九二共識，他回九二共識在台灣沒有市場，他建議換個名字，這樣就可以表面拒絕九二共識但實際上只是換個名字繼續九二共識，不是嗎？
@user-on8cn2oc2d,2023-12-30T12:13:57Z,16,柯在回答賴副提問農地炒地皮的問題時，回答的讓人不知道是柯爸怎麼了？不在了嗎？還是答不出來藉故在閃躲問題？
@wei762007,2023-12-30T12:12:25Z,17,侯一直緊咬賴的台獨，就問你一句你用生命想捍衞的中華民國，是否也是習近平所定義的台獨？
@dream2033Feb,2023-12-30T12:11:22Z,4,kp说话口气真心欠打。。
@user-ml1zx3ej3c,2023-12-30T12:11:22Z,15,一個像潑婦罵街，一個滿嘴謊言自以為是的人，通通不適任總統
@user-yk5wr7vg4s,2023-12-30T12:10:00Z,0,終於沒亂進廣告了
@cocochocho2,2023-12-30T12:07:08Z,8,"✌️🗳️2 號 賴蕭/美德 Made in Taiwan 最好最值得信賴.
⚠️🗳️ 賴蕭/美德 票數必須要過半 (50+%) 民意基礎 & 執政基礎才紮實穩固. 
⚠️🗳️ 國會也必須過半,否則朝小野大跛腳,政策無法實現. 搶救王義川 💚"
@user-iz8xt9bc2t,2023-12-30T12:05:39Z,6,信賴才有為來，那兩位講話像空氣，所說的話等政見完他們說的話像空氣一樣飛走了
@4289qwert,2023-12-30T12:03:25Z,21,我不是柯粉，但感謝這場辯論會 讓我知道應該選擇柯文哲
@clevinwong8048,2023-12-30T12:03:13Z,3,侯友宜太low，就一個榕樹下阿伯😂
@hsiung586,2023-12-30T12:02:49Z,8,唯一支持賴蕭配😃2號2號👍👍👍
@chanmrrr6876,2023-12-30T12:01:18Z,10,两岸兵凶战危問题出在对岸！
@user-qt5ux2jf7l,2023-12-30T12:01:01Z,6,"民進黨：台灣是主權國家，走向全世界
國抿黨：堅持九二共識就是一國兩制（香港）
木可P說：兩岸一家親（習近平定調終極統一）"
@LifeTao,2023-12-30T12:00:56Z,0,今天賴清德連中華民國憲法都不尊重了，甚至還說中華民國會給台灣帶來災難?
@user-ky3pg2rx1w,2023-12-30T12:00:53Z,4,柯說的話，好像在寅講，不會實現的
@user-hehehehehehehehhe,2023-12-30T12:00:13Z,1,"1:52:53 開始
柯文哲就一直咳嗽，直接逃避問題，你真的我哭死
不想回答就直接肺癌末期
25秒，楞是一句話沒說
:)"
@Meijicooper,2023-12-30T11:59:25Z,6,"柯文哲講「賴皮寮」真的很噁心🤮
人家葛來儀已經很不客氣跟你說，人家沒有要求民進黨廢除台獨黨綱，人家也公開說你柯文哲斷章取義，柯文哲還在公開辯論會上再次造謠。"
@chongleechua6000,2023-12-30T11:59:17Z,4,侯没有料啦😂😂😂
